id,name,from_anime,gender,price,image_url
281,Midoriya Izuku,Boku no Hero Academia,m,3914,https://myanimelist.cdn-dena.com/images/characters/7/299404.jpg
282,Agata Katsuhira,Kiznaiver,m,1557,https://myanimelist.cdn-dena.com/images/characters/2/301985.jpg
283,Tenga Hajime,Kiznaiver,m,506,https://myanimelist.cdn-dena.com/images/characters/13/301983.jpg
284,Sebastian Michaelis,Kuroshitsuji,m,2918,http://cdn.myanimelist.net/images/characters/6/44160.jpg
285,Selim Bradley,Fullmetal Alchemist,m,3267,
286,Sendou Aichi,Cardfight!! Vanguard,m,2152,http://cdn.myanimelist.net/images/characters/15/155017.jpg
287,Setsuna F. Seiei,Mobile Suit Gundam 00,m,2147,http://cdn.myanimelist.net/images/characters/9/76517.jpg
288,Shiba Tatsuya,Mahouka Koukou no Rettousei,m,4187,http://cdn.myanimelist.net/images/characters/16/236781.jpg
289,Shidou Mariya,Maria Holic,m,2927,http://cdn.myanimelist.net/images/characters/6/44962.jpg
291,Shima Renzou,Ao no Exorcist,m,4601,http://cdn.myanimelist.net/images/characters/11/133259.jpg
292,Shimura Shinpachi,Gintama,m,3014,http://cdn.myanimelist.net/images/characters/14/114081.jpg
293,Shindou Sugata,Star Driver,m,2803,http://cdn.myanimelist.net/images/characters/5/109503.jpg
294,Shinkai Hayato,Yowamushi Pedal,m,1303,http://cdn.myanimelist.net/images/characters/15/266381.jpg
295,Shinomiya Natsuki,Uta No Prince-Sama,m,3220,http://cdn.myanimelist.net/images/characters/14/128887.jpg
296,Shion (No.6),No.6,m,4929,http://cdn.myanimelist.net/images/characters/10/118571.jpg
298,Sinbad (Magi),Magi,m,1426,http://cdn.myanimelist.net/images/characters/6/181341.jpg
299,Son Gohan,Dragon Ball,m,1611,http://cdn.myanimelist.net/images/characters/12/72738.jpg
300,Son Goku,Dragon Ball,m,4108,http://cdn.myanimelist.net/images/characters/15/72546.jpg
301,Sora (No Game No Life),No Game No Life,m,3351,http://cdn.myanimelist.net/images/characters/12/274345.jpg
245,Riku (Show By Rock!!),Show By Rock!!,m,4233,https://cdn.myanimelist.net/images/characters/11/279631.jpg
290,Shigino Hayato,Free!,m,940,https://cdn.myanimelist.net/images/characters/7/280656.jpg
248,Rom (Show By Rock!!),Show By Rock!!,m,4116,https://cdn.myanimelist.net/images/characters/11/92191.jpg
302,Soul Eater (Character),Soul Eater,m,4652,http://cdn.myanimelist.net/images/characters/2/75175.jpg
303,Souma Hiroomi,Working!!,m,3545,http://cdn.myanimelist.net/images/characters/4/87906.jpg
304,Sugawara Koushi,Haikyuu!!,m,2077,http://cdn.myanimelist.net/images/characters/11/243917.jpg
305,Sunohara Youhei,Clannad,m,4962,http://cdn.myanimelist.net/images/characters/15/34967.jpg
306,Suou Mikoto (K),K,m,1739,http://cdn.myanimelist.net/images/characters/15/189718.jpg
307,Tabata Hidenori,Danshi Koukousei no Nichijou,m,3874,http://cdn.myanimelist.net/images/characters/10/159561.jpg
308,Tachibana Chizuru,Kimi to Boku.,m,4957,http://cdn.myanimelist.net/images/characters/2/141735.jpg
309,Tachibana Jun'ichi,Amagami SS,m,3550,http://cdn.myanimelist.net/images/characters/15/94527.jpg
310,Tachibana Makoto,Free!,m,4544,http://cdn.myanimelist.net/images/characters/9/211987.jpg
312,Takajou Joujirou,Charlotte,m,1950,http://cdn.myanimelist.net/images/characters/9/288012.jpg
313,Takakura Kanba,Mawaru Penguindrum,m,584,http://cdn.myanimelist.net/images/characters/3/121976.jpg
314,Takakura Shouma,Mawaru Penguindrum,m,4470,http://cdn.myanimelist.net/images/characters/13/121792.jpg
316,Takanashi Souta,Working!!,m,3822,http://cdn.myanimelist.net/images/characters/9/135719.jpg
317,Takano Masamune,Sekaiichi Hatsukoi,m,2139,http://cdn.myanimelist.net/images/characters/3/133973.jpg
318,Takao Kazunari,Kuroko no Basket,m,4943,http://cdn.myanimelist.net/images/characters/16/170301.jpg
319,Takasu Ryuuji,Toradora!,m,1136,http://cdn.myanimelist.net/images/characters/10/102847.jpg
320,Takasugi Shinsuke,Gintama,m,4902,http://cdn.myanimelist.net/images/characters/16/112855.jpg
321,Takeshi (Pokemon),Pokemon,m,2821,http://cdn.myanimelist.net/images/characters/13/99557.jpg
322,Takigawa Yoshino,Zetsuen no Tempest,m,765,http://cdn.myanimelist.net/images/characters/5/223525.jpg
323,Takizawa Akira,Higashi no Eden,m,2240,http://cdn.myanimelist.net/images/characters/4/49295.jpg
324,Tanaka Yoshitake,Danshi Koukousei no Nichijou,m,2230,http://cdn.myanimelist.net/images/characters/11/150425.jpg
325,Tatsumi Kanji,Persona 4,m,1732,http://cdn.myanimelist.net/images/characters/13/138017.jpg
326,Renton Thurston,Eureka Seven,m,1194,http://cdn.myanimelist.net/images/characters/6/95292.jpg
327,Tieria Erde,Mobile Suit Gundam 00,m,2017,http://cdn.myanimelist.net/images/characters/16/111613.jpg
328,Titus Alexius,Magi,m,4910,http://cdn.myanimelist.net/images/characters/13/213703.jpg
330,Togashi Yuuta,Chuunibyou demo Koi ga Shitai!,m,4586,http://cdn.myanimelist.net/images/characters/6/173407.jpg
331,Tokishima Haruto,Kakumeiki Valvrave,m,4347,http://cdn.myanimelist.net/images/characters/3/210335.jpg
333,Tooyama Kinji,Hidan no Aria,m,1012,http://cdn.myanimelist.net/images/characters/9/132997.jpg
334,Totsuka Saika,Oregairu,m,1270,http://cdn.myanimelist.net/images/characters/16/203535.jpg
335,Toudou Jinpachi,Yowamushi Pedal,m,910,http://cdn.myanimelist.net/images/characters/16/260639.jpg
336,Touhara Naoya,Astarotte no Omocha!,m,2082,http://cdn.myanimelist.net/images/characters/9/135429.jpg
337,Trunks,Dragon Ball,m,3006,http://cdn.myanimelist.net/images/characters/8/80503.jpg
338,Tsuchimikado Harutora,Tokyo Ravens,m,3425,http://cdn.myanimelist.net/images/characters/2/242263.jpg
339,Tsuchimikado Motoharu,Toaru Majutsu no Index,m,4936,http://cdn.myanimelist.net/images/characters/3/66340.jpg
340,Tsuchiya Kouta,Baka to Test to Shoukanjuu,m,3806,http://cdn.myanimelist.net/images/characters/12/144699.jpg
341,Tsukimiya Ringo,Uta no Prince-Sama,m,2507,
342,Tsukishima Kei,Haikyuu!!,m,3083,http://cdn.myanimelist.net/images/characters/13/273847.jpg
343,Tsukiyomi_Ikuto,Shugo Chara!,m,1838,http://cdn.myanimelist.net/images/characters/6/69871.jpg
344,Tsunashi Takuto,Star Driver,m,928,http://cdn.myanimelist.net/images/characters/9/104281.jpg
345,Tsutsugami Gai,Guilty Crown,m,4039,http://cdn.myanimelist.net/images/characters/4/153537.jpg
346,Uchiha Itachi,Naruto,m,1654,http://cdn.myanimelist.net/images/characters/9/284122.jpg
347,Uchiha Sasuke,Naruto,m,1426,http://cdn.myanimelist.net/images/characters/9/131317.jpg
348,Ulquiorra Cifer,Bleach,m,3926,http://cdn.myanimelist.net/images/characters/12/85334.jpg
350,Urahara Kisuke,Bleach,m,1634,http://cdn.myanimelist.net/images/characters/15/149491.jpg
351,Urushihara Hanzou,Hataraku Maou-sama!,m,2748,http://cdn.myanimelist.net/images/characters/9/204641.jpg
352,Usa Kazunari,Bokura wa Minna Kawaisou,m,2786,http://cdn.myanimelist.net/images/characters/12/238051.jpg
353,Usami Natsuki,Tsuritama,m,2722,http://cdn.myanimelist.net/images/characters/3/168095.jpg
354,Ushiromiya Battler,Umineko no Naku Koro ni,m,4106,http://cdn.myanimelist.net/images/characters/4/83717.jpg
355,Uzumaki Boruto,Naruto,m,2518,http://cdn.myanimelist.net/images/characters/13/280031.jpg
356,Uzumaki Naruto,Naruto,m,3440,http://cdn.myanimelist.net/images/characters/2/284121.jpg
357,Vegeta,Dragon Ball,m,4482,http://cdn.myanimelist.net/images/characters/14/86185.jpg
358,Wakamoto Shingo,Prison School,m,3358,http://cdn.myanimelist.net/images/characters/3/288429.jpg
359,Wataya Arata,Chihayafuru,m,1168,http://cdn.myanimelist.net/images/characters/5/203279.jpg
360,Welkin Gunther,Valkyria Chronicles,m,2977,http://cdn.myanimelist.net/images/characters/4/119091.jpg
315,Takamiya Honoka,Witch Craft Works,m,3101,https://cdn.myanimelist.net/images/characters/14/232443.jpg
751,Hatsuyuki (Kantai Collection),Kantai Collection,f,1631,http://kure.kancollewiki.net/images/1/1e/KanMusu013aCardDmg.png
361,Worick Arcangelo,Gangsta.,m,1144,http://cdn.myanimelist.net/images/characters/15/222987.jpg
362,Yadomi Jinta,AnoHana,m,2034,http://cdn.myanimelist.net/images/characters/10/116629.jpg
364,Yamamoto Takeshi,Katekyo Hitman Reborn!,m,751,http://cdn.myanimelist.net/images/characters/9/161411.jpg
365,Yamcha,Dragon Ball,m,4498,http://cdn.myanimelist.net/images/characters/14/126147.jpg
366,Yanase Yuu,Sekaiichi Hatsukoi,m,2952,http://cdn.myanimelist.net/images/characters/15/145309.jpg
370,Yatogami Kurou,K,m,1996,http://cdn.myanimelist.net/images/characters/8/170213.jpg
373,Yoga Kimimaro,[C] - CONTROL,m,3763,http://cdn.myanimelist.net/images/characters/7/115293.jpg
374,Yokodera Youto,Hentai Ouji to Warawanai Neko.,m,4234,http://cdn.myanimelist.net/images/characters/2/238035.jpg
375,Yoshida Haru,Tonari no Kaibutsu-kun,m,3605,http://cdn.myanimelist.net/images/characters/3/183461.jpg
376,Yoshii Akihisa,Baka to Test to Shoukanjuu,m,1260,http://cdn.myanimelist.net/images/characters/4/144703.jpg
378,Yukine (Noragami),Noragami,m,4136,http://cdn.myanimelist.net/images/characters/16/233653.jpg
379,Zen Wistalia,Akagami no Shirayuki-hime,m,1035,http://cdn.myanimelist.net/images/characters/5/229453.jpg
381,A (Show By Rock!!),Show By Rock!!,f,1808,
382,Neptune (Choujigen Game Neptune),Choujigen Game Neptune The Animation,f,2237,https://myanimelist.cdn-dena.com/images/characters/6/206111.jpg
383,Vanilla (Sayori),Nekopara,f,1866,https://myanimelist.cdn-dena.com/images/characters/14/274109.jpg
386,Miyazono Kawori,Shigatsu wa Kimi no Uso,f,1891,https://myanimelist.cdn-dena.com/images/characters/14/269375.jpg
388,Adagaki Aki,Masamune-kun no Revenge,f,1595,https://myanimelist.cdn-dena.com/images/characters/12/229719.jpg
389,Adele Balfetto,Kyoukaisenjou no Horizon,f,4892,http://cdn.myanimelist.net/images/characters/15/172157.jpg
393,Agata Saaya,SKET Dance,f,558,http://cdn.myanimelist.net/images/characters/15/160123.jpg
394,Agemaki Wako,Star Driver,f,4773,http://cdn.myanimelist.net/images/characters/3/101422.jpg
395,Ahri,League of Legends,f,1110,
396,Aiba Asagi,Strike the Blood,f,4782,http://cdn.myanimelist.net/images/characters/9/241457.jpg
397,Aiba Mui,Mahou Sensou,f,3558,http://cdn.myanimelist.net/images/characters/12/236367.jpg
399,Aida Riko,Kuroko no Basket,f,2538,http://cdn.myanimelist.net/images/characters/5/163313.jpg
400,Aihara Enju,Black Bullet,f,947,http://cdn.myanimelist.net/images/characters/5/241787.jpg
401,Aika Granzchesta,Aria,f,2310,http://cdn.myanimelist.net/images/characters/8/119418.jpg
403,Aioi Yuuko,Nichijou,f,4687,http://cdn.myanimelist.net/images/characters/15/114020.jpg
404,Airi Arcadia,Saijaku Muhai no Bahamut,f,1936,https://myanimelist.cdn-dena.com/images/characters/16/298985.jpg
405,Aisaka Taiga,Toradora!,f,4468,http://cdn.myanimelist.net/images/characters/10/46644.jpg
406,Aizawa Nagisa (Jitsu wa Watashi wa),Jitsu wa Watashi wa,f,2142,http://cdn.myanimelist.net/images/characters/9/279984.jpg
407,Akado Harue,Saki,f,4558,http://cdn.myanimelist.net/images/characters/10/165671.jpg
408,Akagi (Kantai Collection),Kantai Collection,f,1732,http://cdn.myanimelist.net/images/characters/15/240533.jpg
410,Akari Acura,Hitsugi no Chaika,f,652,http://cdn.myanimelist.net/images/characters/13/243157.jpg
412,Akashiya Moka,Rosario to Vampire,f,4952,http://cdn.myanimelist.net/images/characters/13/78832.jpg
413,Akatsuki (Kantai Collection),Kantai Collection,f,1097,http://cdn.myanimelist.net/images/characters/6/260403.jpg
415,Akaza Akane,Yuru Yuri,f,2194,http://cdn.myanimelist.net/images/characters/13/125665.jpg
416,Akaza Akari,Yuru Yuri,f,3909,http://cdn.myanimelist.net/images/characters/13/121373.jpg
417,Akazawa Izumi,Another,f,4452,http://cdn.myanimelist.net/images/characters/14/264327.jpg
419,Akemi Homura,Puella Magi Madoka Magica,f,3008,http://cdn.myanimelist.net/images/characters/6/219771.jpg
422,Akitsuki Fuuka,Fuuka,f,4531,https://myanimelist.cdn-dena.com/images/characters/14/236275.jpg
424,Akiyama Mio,K-On!,f,1427,http://cdn.myanimelist.net/images/characters/11/48547.jpg
427,Akizuki Maria,Shinsekai yori,f,4817,http://cdn.myanimelist.net/images/characters/4/187035.jpg
363,Yaiba (Show By Rock!!),Show By Rock!!,m,4109,https://cdn.myanimelist.net/images/characters/10/288694.jpg
368,Yasuri Shichika,Katanagatari,m,2168,https://cdn.myanimelist.net/images/characters/11/84138.jpg
372,Yocteau,Barajou no Kiss,m,3561,https://cdn.myanimelist.net/images/characters/8/110359.jpg
384,Abe Nana,Idolmaster,f,3120,https://cdn.myanimelist.net/images/characters/2/373475.jpg
385,Abukuma (Kantai Collection),Kantai Collection,f,1877,https://cdn.myanimelist.net/images/characters/7/313639.jpg
387,Acerola (Pokemon),Pokemon,f,2861,https://cdn.myanimelist.net/images/characters/6/357346.jpg
391,Adriana Visconti,Strike Witches,f,2535,http://static.minitokyo.net/downloads/15/08/727915.jpg
398,Aida Orine,AKB0048,f,960,https://cdn.myanimelist.net/images/characters/10/169847.jpg
409,Akagi Miria,Idolmaster,f,4997,https://cdn.myanimelist.net/images/characters/8/373451.jpg
414,Akatsuki Nagisa,Strike The Blood,f,2338,https://cdn.myanimelist.net/images/characters/8/222759.jpg
418,Akebono (Kantai Collection),Kantai Collection,f,722,https://cdn.myanimelist.net/images/characters/13/332231.jpg
421,Akitsu Maru (Kantai Collection),Kantai Collection,f,2985,https://cdn.myanimelist.net/images/characters/9/313674.jpg
425,Akiyama Yukari,Girls und Panzer,f,3986,https://cdn.myanimelist.net/images/characters/2/251213.jpg
428,Akizuki Ritsuko,Idolmaster,f,3965,http://cdn.myanimelist.net/images/characters/2/194853.jpg
429,Albedo,Overlord,f,2286,http://cdn.myanimelist.net/images/characters/5/288167.jpg
431,Alex Benedetto,Gangsta.,f,3622,http://cdn.myanimelist.net/images/characters/10/112208.jpg
432,Alice Carroll,Aria,f,1257,http://cdn.myanimelist.net/images/characters/13/102670.jpg
434,Alicia Florence,Aria,f,4211,http://cdn.myanimelist.net/images/characters/10/102675.jpg
435,Alicia Melchiott,Valkyria Chronicles,f,4941,http://cdn.myanimelist.net/images/characters/16/56893.jpg
437,Alisa Ilinichina Amiella,God Eater,f,3555,http://cdn.myanimelist.net/images/characters/6/186845.jpg
438,Alluka Zoldyck,Hunter x Hunter (2011),f,3683,http://cdn.myanimelist.net/images/characters/4/294552.jpg
439,Alma Elma,Mon-Musu Quest!,f,1649,
440,Almeida (Granblue Fantasy),Granblue Fantasy,f,4303,
441,Amae Koromo,Saki,f,3117,http://cdn.myanimelist.net/images/characters/12/75495.jpg
443,Amagi Yukiko,Persona 4,f,3991,http://cdn.myanimelist.net/images/characters/14/138019.jpg
444,Amaha Miu,Mashiro-iro Symphony,f,1406,http://cdn.myanimelist.net/images/characters/16/137253.jpg
446,Amami Haruka,Idolmaster,f,1392,http://cdn.myanimelist.net/images/characters/3/117969.jpg
448,Amane Suzuha,"Steins;Gate",f,3649,http://cdn.myanimelist.net/images/characters/3/148223.jpg
449,Amatsuka Mao,GJ-bu,f,2543,http://cdn.myanimelist.net/images/characters/5/192753.jpg
450,Amatsuka Megumi,GJ-bu,f,2609,http://cdn.myanimelist.net/images/characters/4/192751.jpg
453,Amatsume Akira,Yosuga no Sora,f,4330,http://cdn.myanimelist.net/images/characters/14/105671.jpg
454,Amber,Darker than Black,f,4213,http://cdn.myanimelist.net/images/characters/9/70554.jpg
459,Anchovy,Girls und Panzer,f,1744,https://myanimelist.cdn-dena.com/images/characters/5/277937.jpg
460,Andou Aiko,True Tears,f,3754,http://cdn.myanimelist.net/images/characters/5/75186.jpg
461,Android 18,Dragon Ball,f,4095,http://cdn.myanimelist.net/images/characters/9/151111.jpg
462,Angela Balzac,Rakuen Tsuihou,f,3333,https://myanimelist.cdn-dena.com/images/characters/15/267345.webp
464,Angelina Nanatsu Sewell,Mashiro-iro Symphony,f,2886,http://cdn.myanimelist.net/images/characters/8/139939.jpg
465,Angelise Ikaruga Misurugi,Cross Ange,f,4886,https://myanimelist.cdn-dena.com/images/characters/10/282625.jpg
466,Anila (Granblue Fantasy),Granblue Fantasy,f,4463,http://vignette3.wikia.nocookie.net/granblue/images/3/3b/AnilaSR_A.png/revision/latest/scale-to-width-down/600?cb=20160913191121
467,Anjou Naruko,AnoHana,f,2591,http://cdn.myanimelist.net/images/characters/10/121622.jpg
468,Anna (Granblue Fantasy),Granblue Fantasy,f,1610,http://vignette3.wikia.nocookie.net/granblue/images/c/c9/Anna_A.png/revision/latest/scale-to-width-down/600?cb=20160914043050
469,Anna Nishikinomiya,Shimoseka,f,606,http://cdn.myanimelist.net/images/characters/3/290523.jpg
470,Annie Leonhardt,Shingeki no Kyojin,f,3267,http://cdn.myanimelist.net/images/characters/9/206357.jpg
471,Anrakutei Kukuru,Joshiraku,f,2817,http://cdn.myanimelist.net/images/characters/7/173549.jpg
472,Anya Alstreim,Code Geass,f,4495,http://cdn.myanimelist.net/images/characters/6/83435.jpg
474,Aoba Tsugumi,Kannagi,f,984,http://cdn.myanimelist.net/images/characters/10/36175.jpg
475,Aoi Akira,Selector Infected WIXOSS,f,3994,http://cdn.myanimelist.net/images/characters/11/241619.jpg
476,Aoi Kimi,Kyoukaisenjou no Horizon,f,1972,http://cdn.myanimelist.net/images/characters/11/136289.jpg
477,Aoi Sena,"Chaos;HEAd",f,3483,http://cdn.myanimelist.net/images/characters/10/50785.jpg
479,Aoki Yuriko,Bakuman,f,716,http://cdn.myanimelist.net/images/characters/7/281006.jpg
481,Aoyama Mio,Kami nomi zo Shiru Sekai,f,824,http://cdn.myanimelist.net/images/characters/3/120788.jpg
482,Aoyama Nanami,Sakurasou no Pet na Kanojo,f,4482,http://cdn.myanimelist.net/images/characters/4/198773.jpg
483,Aqua,Kono Subarashii Sekai ni Shukufuku wo!,f,1814,https://myanimelist.cdn-dena.com/images/characters/14/282523.jpg
484,Aqua (konosuba),Kono Subarashii Sekai ni Shukufuku wo!,f,4669,https://myanimelist.cdn-dena.com/images/characters/14/282523.jpg
486,Aragaki Ayase,OreImo,f,537,http://cdn.myanimelist.net/images/characters/10/117839.jpg
487,Araragi Karen,Monogatari (Series),f,2165,http://cdn.myanimelist.net/images/characters/11/146639.jpg
488,Araragi Tsukihi,Monogatari (Series),f,2534,http://cdn.myanimelist.net/images/characters/4/149431.jpg
492,Arato Hisako,Shokugeki No Souma,f,822,https://myanimelist.cdn-dena.com/images/characters/8/290070.jpg
436,Alisa (Girls und Panzer),Girls und Panzer,f,2509,https://cdn.myanimelist.net/images/characters/8/186485.jpg
445,Amakata Miho,Free!,f,4249,https://cdn.myanimelist.net/images/characters/3/211975.jpg
447,Amane Misa,Death Note,f,2315,https://cdn.myanimelist.net/images/characters/5/30971.jpg
455,Amelie Planchard,Strike Witches,f,1569,https://cdn.myanimelist.net/images/characters/11/294555.jpg
456,Amou Kanade,Senki Zesshou Symphogear,f,1102,https://cdn.myanimelist.net/images/characters/10/148109.jpg
458,Anastasia (Idolmaster),Idolmaster,f,4559,https://cdn.myanimelist.net/images/characters/3/270819.jpg
473,Aoba (Kantai Collection),Kantai Collection,f,4713,https://cdn.myanimelist.net/images/characters/7/338741.jpg
480,Aori (Splatoon),Splatoon,f,1352,https://static.zerochan.net/Aori.%28Splatoon%29.full.1887391.jpg
489,Arare (Kantai Collection),Kantai Collection,f,4839,https://cdn.myanimelist.net/images/characters/6/313743.jpg
491,Arashio (Kantai Collection),Kantai Collection,f,3030,https://cdn.myanimelist.net/images/characters/6/313739.jpg
493,Aria (seiken no blacksmith),Seiken no Blacksmith,f,1031,http://cdn.myanimelist.net/images/characters/2/69498.jpg
494,Ariel (Kore wa Zombie Desu ka?),Kore wa Zombie Desu ka?,f,3711,http://cdn.myanimelist.net/images/characters/4/110753.jpg
495,Arisaka Mashiro,Ao no Kanata no Four Rhythm,f,762,https://myanimelist.cdn-dena.com/images/characters/6/302591.jpg
497,Aruka Schild,Needless,f,3566,http://cdn.myanimelist.net/images/characters/13/69511.jpg
499,Asahina Aoi,Danganronpa The Animation,f,3221,http://cdn.myanimelist.net/images/characters/10/218019.jpg
500,Asahina Kikuno,SKET Dance,f,3316,http://cdn.myanimelist.net/images/characters/10/166987.jpg
501,Asahina Mikuru,Suzumiya Haruhi no Yuuutsu,f,1011,http://cdn.myanimelist.net/images/characters/10/75526.jpg
504,Asakura Ryouko,Suzumiya Haruhi no Yuuutsu,f,4137,http://cdn.myanimelist.net/images/characters/15/79610.jpg
505,Asama Miya,Sekirei,f,2980,http://cdn.myanimelist.net/images/characters/8/63742.jpg
506,Asama Tomo,Kyoukaisenjou no Horizon,f,3133,http://cdn.myanimelist.net/images/characters/13/176141.jpg
